Availability,Color,Description,Handle,Inventory Management,Price,Product,Product URL,SKU,Scraped at,Size,Style,Variant,Variant ID,Weight,size
True,off white,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,Superking (200x200),,Superking (200x200) / off white,42795140022466,1500,
True,grey,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,Superking (200x200),,Superking (200x200) / grey,42795140055234,1500,
True,aqua,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,Superking (200x200),,Superking (200x200) / aqua,42795140088002,1500,
True,silver,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,Superking (200x200),,Superking (200x200) / silver,42795140120770,1500,
True,white,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,king (180x200),,king (180x200) / white,42795140153538,1500,
True,off white,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,king (180x200),,king (180x200) / off white,42795140186306,1500,
True,grey,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,king (180x200),,king (180x200) / grey,42795140219074,1500,
True,aqua,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,king (180x200),,king (180x200) / aqua,42795140251842,1500,
True,silver,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,king (180x200),,king (180x200) / silver,42795140284610,1500,
True,white,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,Queen (160*200),,Queen (160*200) / white,45679567995074,1500,
True,off white,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,Queen (160*200),,Queen (160*200) / off white,45679568027842,1500,
True,grey,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,Queen (160*200),,Queen (160*200) / grey,45679568060610,1500,
True,aqua,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,Queen (160*200),,Queen (160*200) / aqua,45679568093378,1500,
True,silver,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,Queen (160*200),,Queen (160*200) / silver,45679568126146,1500,
True,white,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,double (120x200),,double (120x200) / white,42795140317378,1500,
True,off white,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,double (120x200),,double (120x200) / off white,42795140350146,1500,
True,grey,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,double (120x200),,double (120x200) / grey,42795140382914,1500,
True,aqua,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,double (120x200),,double (120x200) / aqua,42795140415682,1500,
True,silver,"A 100% Egyptian cotton
400 Thread count fine Bedsheet set consists of :
1 Fitted Bedsheet (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-bedsheet-set-350-tc,,2680.0,400 TC Plain Bedsheet set,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,,2026/02/11 04:41:03 PM,double (120x200),,double (120x200) / silver,42795140448450,1500,
True,white,"A 100% Egyptian cotton
400 Thread count fine Duvet cover set consists of :
1  Duvet cover (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-duvet-cover-set-350-tc-1,,3880.0,400 TC Plain Duvet cover set,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,,2026/02/11 04:41:04 PM,Superking (260x240),,Superking (260x240) / white,42780805988546,2000,
True,off white,"A 100% Egyptian cotton
400 Thread count fine Duvet cover set consists of :
1  Duvet cover (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-duvet-cover-set-350-tc-1,,3880.0,400 TC Plain Duvet cover set,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,,2026/02/11 04:41:04 PM,Superking (260x240),,Superking (260x240) / off white,42780806021314,2000,
True,grey,"A 100% Egyptian cotton
400 Thread count fine Duvet cover set consists of :
1  Duvet cover (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-duvet-cover-set-350-tc-1,,3880.0,400 TC Plain Duvet cover set,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,,2026/02/11 04:41:04 PM,Superking (260x240),,Superking (260x240) / grey,42780806054082,2000,
True,aqua,"A 100% Egyptian cotton
400 Thread count fine Duvet cover set consists of :
1  Duvet cover (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-duvet-cover-set-350-tc-1,,3880.0,400 TC Plain Duvet cover set,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,,2026/02/11 04:41:04 PM,Superking (260x240),,Superking (260x240) / aqua,42780806086850,2000,
True,silver,"A 100% Egyptian cotton
400 Thread count fine Duvet cover set consists of :
1  Duvet cover (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-duvet-cover-set-350-tc-1,,3880.0,400 TC Plain Duvet cover set,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,,2026/02/11 04:41:04 PM,Superking (260x240),,Superking (260x240) / silver,42780806119618,2000,
True,white,"A 100% Egyptian cotton
400 Thread count fine Duvet cover set consists of :
1  Duvet cover (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-duvet-cover-set-350-tc-1,,3880.0,400 TC Plain Duvet cover set,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,,2026/02/11 04:41:04 PM,king (220x240),,king (220x240) / white,42780806152386,2000,
True,off white,"A 100% Egyptian cotton
400 Thread count fine Duvet cover set consists of :
1  Duvet cover (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-duvet-cover-set-350-tc-1,,3880.0,400 TC Plain Duvet cover set,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,,2026/02/11 04:41:04 PM,king (220x240),,king (220x240) / off white,42780806185154,2000,
True,grey,"A 100% Egyptian cotton
400 Thread count fine Duvet cover set consists of :
1  Duvet cover (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-duvet-cover-set-350-tc-1,,3880.0,400 TC Plain Duvet cover set,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,,2026/02/11 04:41:04 PM,king (220x240),,king (220x240) / grey,42780806217922,2000,
True,aqua,"A 100% Egyptian cotton
400 Thread count fine Duvet cover set consists of :
1  Duvet cover (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-duvet-cover-set-350-tc-1,,3880.0,400 TC Plain Duvet cover set,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,,2026/02/11 04:41:04 PM,king (220x240),,king (220x240) / aqua,42780806250690,2000,
True,silver,"A 100% Egyptian cotton
400 Thread count fine Duvet cover set consists of :
1  Duvet cover (400 TC)
2 pillow cases (400 TC) (50x70 cm)
",plain-duvet-cover-set-350-tc-1,,3880.0,400 TC Plain Duvet cover set,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,,2026/02/11 04:41:04 PM,king (220x240),,king (220x240) / silver,42780806283458,2000,
True,white,"A 100% Egyptian cotton
800 Thread count fine Duvet cover set consists of :
1  Duvet cover (800 TC)
2 pillow cases (800 TC) (50x70 cm)
",800-tc-plain-duvet-cover-set-copy,,7900.0,800 TC Plain Duvet cover set,https://eg.lilly-home.com//products/800-tc-plain-duvet-cover-set-copy,,2026/02/11 04:41:06 PM,Superking (260x240),,Superking (260x240) / white,45812705755330,2000,
True,grey,"A 100% Egyptian cotton
800 Thread count fine Duvet cover set consists of :
1  Duvet cover (800 TC)
2 pillow cases (800 TC) (50x70 cm)
",800-tc-plain-duvet-cover-set-copy,,7900.0,800 TC Plain Duvet cover set,https://eg.lilly-home.com//products/800-tc-plain-duvet-cover-set-copy,,2026/02/11 04:41:06 PM,Superking (260x240),,Superking (260x240) / grey,45812705788098,2000,
True,silver,"A 100% Egyptian cotton
800 Thread count fine Duvet cover set consists of :
1  Duvet cover (800 TC)
2 pillow cases (800 TC) (50x70 cm)
",800-tc-plain-duvet-cover-set-copy,,7900.0,800 TC Plain Duvet cover set,https://eg.lilly-home.com//products/800-tc-plain-duvet-cover-set-copy,,2026/02/11 04:41:06 PM,Superking (260x240),,Superking (260x240) / silver,45812705820866,2000,
True,white,"A 100% Egyptian cotton
800 Thread count fine Duvet cover set consists of :
1  Duvet cover (800 TC)
2 pillow cases (800 TC) (50x70 cm)
",800-tc-plain-duvet-cover-set-copy,,7900.0,800 TC Plain Duvet cover set,https://eg.lilly-home.com//products/800-tc-plain-duvet-cover-set-copy,,2026/02/11 04:41:06 PM,king (220x240),,king (220x240) / white,45812705853634,2000,
True,grey,"A 100% Egyptian cotton
800 Thread count fine Duvet cover set consists of :
1  Duvet cover (800 TC)
2 pillow cases (800 TC) (50x70 cm)
",800-tc-plain-duvet-cover-set-copy,,7900.0,800 TC Plain Duvet cover set,https://eg.lilly-home.com//products/800-tc-plain-duvet-cover-set-copy,,2026/02/11 04:41:06 PM,king (220x240),,king (220x240) / grey,45812705886402,2000,
True,silver,"A 100% Egyptian cotton
800 Thread count fine Duvet cover set consists of :
1  Duvet cover (800 TC)
2 pillow cases (800 TC) (50x70 cm)
",800-tc-plain-duvet-cover-set-copy,,7900.0,800 TC Plain Duvet cover set,https://eg.lilly-home.com//products/800-tc-plain-duvet-cover-set-copy,,2026/02/11 04:41:06 PM,king (220x240),,king (220x240) / silver,45812705919170,2000,
True,White,"Alternative Down Duvet
",down-duvet,shopify,4100.0,Alternative Down Duvet,https://eg.lilly-home.com//products/down-duvet,,2026/02/11 04:41:08 PM,(260x240),,(260x240) / White,45205663285442,2000,
True,White,"Alternative Down Duvet
",down-duvet,shopify,4100.0,Alternative Down Duvet,https://eg.lilly-home.com//products/down-duvet,,2026/02/11 04:41:08 PM,(240x220),,(240x220) / White,45205663318210,2000,
False,White,"Alternative Down Duvet
",down-duvet,shopify,4100.0,Alternative Down Duvet,https://eg.lilly-home.com//products/down-duvet,,2026/02/11 04:41:08 PM,(180 x 220),,(180 x 220) / White,45265724408002,2000,
True,Beige,Effortless elegance dress in breathable linen.,beige-dress,shopify,2980.0,Beige Linen Dress,https://eg.lilly-home.com//products/beige-dress,,2026/02/11 04:41:09 PM,S/M,,S/M / Beige,45375822856386,0,
False,Beige,Effortless elegance dress in breathable linen.,beige-dress,shopify,2980.0,Beige Linen Dress,https://eg.lilly-home.com//products/beige-dress,,2026/02/11 04:41:09 PM,M/L,,M/L / Beige,45492098465986,0,
True,White,"Alternative Down Pillow
",down-pillow,shopify,720.0,Alternative Down Pillow,https://eg.lilly-home.com//products/down-pillow,,2026/02/11 04:41:10 PM,50 x 70,,50 x 70 / White,45205689368770,2000,
False,White,"Alternative Down Pillow
",down-pillow,shopify,720.0,Alternative Down Pillow,https://eg.lilly-home.com//products/down-pillow,,2026/02/11 04:41:10 PM,60 x 60,,60 x 60 / White,45205794029762,2000,
False,White,"Alternative Down Pillow
",down-pillow,shopify,720.0,Alternative Down Pillow,https://eg.lilly-home.com//products/down-pillow,,2026/02/11 04:41:10 PM,40 x 40,,40 x 40 / White,45265725587650,2000,
False,White,"Alternative Down Pillow
",down-pillow,shopify,720.0,Alternative Down Pillow,https://eg.lilly-home.com//products/down-pillow,,2026/02/11 04:41:10 PM,40 x 30,,40 x 30 / White,45265725620418,2000,
False,Almond,650 gm/msquared 100% egyptian cotton,bath-mat,shopify,720.0,Bath mat,https://eg.lilly-home.com//products/bath-mat,lil-Liv-B1-1-1,2026/02/11 04:41:12 PM,,,Almond,41081319489730,0,
False,Brown,650 gm/msquared 100% egyptian cotton,bath-mat,shopify,720.0,Bath mat,https://eg.lilly-home.com//products/bath-mat,lil-Liv-B1-1-2,2026/02/11 04:41:12 PM,,,Brown,41081319522498,0,
False,Genzari,650 gm/msquared 100% egyptian cotton,bath-mat,shopify,720.0,Bath mat,https://eg.lilly-home.com//products/bath-mat,lil-Liv-B1-1-3,2026/02/11 04:41:12 PM,,,Genzari,41081319555266,0,
False,Gray,650 gm/msquared 100% egyptian cotton,bath-mat,shopify,720.0,Bath mat,https://eg.lilly-home.com//products/bath-mat,lil-Liv-B1-1-4,2026/02/11 04:41:12 PM,,,Gray,41081319588034,0,
True,white,"A 100% Egyptian Cotton
600 TC with a Satin feel Quilt Set consists of:
1 Cotton-satin Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
",almaze-cotton-satin-quilt-set,shopify,7820.0,Almaze Cotton satin Quilt Set,https://eg.lilly-home.com//products/almaze-cotton-satin-quilt-set,,2026/02/11 04:41:13 PM,Superking/king (250x270) cm,,white / Superking/king (250x270) cm,42780484337858,4200,
True,off white,"A 100% Egyptian Cotton
600 TC with a Satin feel Quilt Set consists of:
1 Cotton-satin Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
",almaze-cotton-satin-quilt-set,shopify,7820.0,Almaze Cotton satin Quilt Set,https://eg.lilly-home.com//products/almaze-cotton-satin-quilt-set,,2026/02/11 04:41:13 PM,Superking/king (250x270) cm,,off white / Superking/king (250x270) cm,42780484370626,4200,
True,silver,"A 100% Egyptian Cotton
600 TC with a Satin feel Quilt Set consists of:
1 Cotton-satin Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
",almaze-cotton-satin-quilt-set,shopify,7820.0,Almaze Cotton satin Quilt Set,https://eg.lilly-home.com//products/almaze-cotton-satin-quilt-set,,2026/02/11 04:41:13 PM,Superking/king (250x270) cm,,silver / Superking/king (250x270) cm,42780484403394,4200,
True,beige,"A 100% Egyptian Cotton
600 TC with a Satin feel Quilt Set consists of:
1 Cotton-satin Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
",almaze-cotton-satin-quilt-set,shopify,7820.0,Almaze Cotton satin Quilt Set,https://eg.lilly-home.com//products/almaze-cotton-satin-quilt-set,,2026/02/11 04:41:13 PM,Superking/king (250x270) cm,,beige / Superking/king (250x270) cm,42780484436162,4200,
True,aqua,"A 100% Egyptian Cotton
600 TC with a Satin feel Quilt Set consists of:
1 Cotton-satin Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
",almaze-cotton-satin-quilt-set,shopify,7820.0,Almaze Cotton satin Quilt Set,https://eg.lilly-home.com//products/almaze-cotton-satin-quilt-set,,2026/02/11 04:41:13 PM,Superking/king (250x270) cm,,aqua / Superking/king (250x270) cm,42780484468930,4200,
True,Stripes,"A 100% Egyptian cotton
350 Thread count fine Duvet Cover set consists of :
1  Duvet Cover (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",black-frame-stripes-duvet-cover,,3680.0,Black frame stripes Duvet Cover,https://eg.lilly-home.com//products/black-frame-stripes-duvet-cover,,2026/02/11 04:41:15 PM,Superking (260x240),,Superking (260x240) / Stripes,44646977700034,2000,
True,Stripes,"A 100% Egyptian cotton
350 Thread count fine Duvet Cover set consists of :
1  Duvet Cover (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",black-frame-stripes-duvet-cover,,3680.0,Black frame stripes Duvet Cover,https://eg.lilly-home.com//products/black-frame-stripes-duvet-cover,,2026/02/11 04:41:15 PM,king (220x240),,king (220x240) / Stripes,44646977765570,2000,
True,white,100% Pure linen top with Black frame,black-line-linen-set,,2680.0,black frame linen top,https://eg.lilly-home.com//products/black-line-linen-set,,2026/02/11 04:41:16 PM,small,,small / white,44556085002434,0,
True,white,100% Pure linen top with Black frame,black-line-linen-set,,2680.0,black frame linen top,https://eg.lilly-home.com//products/black-line-linen-set,,2026/02/11 04:41:16 PM,medium,,medium / white,44556085035202,0,
True,white,100% Pure linen top with Black frame,black-line-linen-set,,2680.0,black frame linen top,https://eg.lilly-home.com//products/black-line-linen-set,,2026/02/11 04:41:16 PM,large,,large / white,44556085067970,0,
True,stripes,"A 100% Egyptian cotton
350 Thread count fine Bedsheet set consists of :
1  Bedsheet (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",stripes-printed-bedsheet-set-350-tc,,2620.0,Black frame stripes Bedsheet set,https://eg.lilly-home.com//products/stripes-printed-bedsheet-set-350-tc,,2026/02/11 04:41:18 PM,king (270x250),,king (270x250) / stripes,44646970818754,1500,
True,stripes,"A 100% Egyptian cotton
350 Thread count fine Bedsheet set consists of :
1  Bedsheet (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",stripes-printed-bedsheet-set-350-tc,,2620.0,Black frame stripes Bedsheet set,https://eg.lilly-home.com//products/stripes-printed-bedsheet-set-350-tc,,2026/02/11 04:41:18 PM,queen (220x240),,queen (220x240) / stripes,44646970884290,1500,
